folio,edad_y,beca,ed_formal,edocony,tot_resi,p0a11,ingtot
20060720740,66, ,10,5,5,0,45254.66
20060720740,56, ,10,5,5,0,45254.66
20060720740,31, ,10,6,5,0,45254.66
20060720740,29, ,10,6,5,0,45254.66
20060720740,27, ,10,6,5,0,45254.66
20060720750,51, ,10,5,4,0,57618.78
20060720750,50, ,10,5,4,0,57618.78
20060720750,25, ,10,6,4,0,57618.78
20060720750,20,6,10,6,4,0,57618.78
20060720760,38, ,10,5,5,1,32524.65
20060720760,32, ,10,5,5,1,32524.65
20060720760,53, ,10,3,5,1,32524.65
20060720760,12,6,10,6,5,1,32524.65
20060720760,8,6,10, ,5,1,32524.65
20060720770,58, ,6,5,3,0,78890.01
20060720770,54, ,6,5,3,0,78890.01
20060720770,23, ,6,6,3,0,78890.01
20060720780,50, ,5,3,5,1,89090.89
20060720780,32, ,5,2,5,1,89090.89
20060720780,4, ,5, ,5,1,89090.89
20060720780,27, ,5,6,5,1,89090.89
20060720780,16,2,5,6,5,1,89090.89
20060720790,41, ,5,5,3,0,16776.51
20060720790,42, ,5,5,3,0,16776.51
20060720790,18, ,5,6,3,0,16776.51
20060720800,45, ,5,5,8,1,7443.63
20060720800,40, ,5,5,8,1,7443.63
20060720800,22, ,5,6,8,1,7443.63
20060720800,20, ,5,6,8,1,7443.63
20060720800,17,1,5,6,8,1,7443.63
20060720800,15,1,5,6,8,1,7443.63
20060720800,13,1,5,6,8,1,7443.63
20060720800,7,6,5, ,8,1,7443.63
20060720810,43, ,4,5,5,2,6616.88
20060720810,39, ,4,5,5,2,6616.88
20060720810,10,1,4, ,5,2,6616.88
20060720810,9,6,4, ,5,2,6616.88
20060720810,16,1,4,6,5,2,6616.88
20060720820,33, ,1,1,8,4,5570.38
20060720820,31, ,1,1,8,4,5570.38
20060720820,12,1,1,6,8,4,5570.38
20060720820,16, ,1,6,8,4,5570.38
20060720820,8,6,1, ,8,4,5570.38
20060720820,6,6,1, ,8,4,5570.38
20060720820,4, ,1, ,8,4,5570.38
20060720820,1, ,1, ,8,4,5570.38
20060720830,45, ,4,1,7,1,6175.32
20060720830,43, ,4,1,7,1,6175.32
20060720830,24, ,4,6,7,1,6175.32
20060720830,22, ,4,6,7,1,6175.32
20060720830,20, ,4,6,7,1,6175.32
20060720830,16,1,4,6,7,1,6175.32
20060720830,9,6,4, ,7,1,6175.32
20060720840,47, ,1,4,4,2,2788.18
20060720840,19, ,1,6,4,2,2788.18
20060720840,8,6,1, ,4,2,2788.18
20060720840,5, ,1, ,4,2,2788.18
20060720850,84, ,1,5,4,1,4871.63
20060720850,66, ,1,5,4,1,4871.63
20060720850,29, ,1,6,4,1,4871.63
20060720850,8, ,1, ,4,1,4871.63
20060720860,38, ,1,1,8,4,3800.98
20060720860,35, ,1,1,8,4,3800.98
20060720860,20, ,1,2,8,4,3800.98
20060720860,14,1,1,6,8,4,3800.98
20060720860,7,6,1, ,8,4,3800.98
20060720860,4, ,1, ,8,4,3800.98
20060720860,2, ,1, ,8,4,3800.98
20060720860,0, ,1, ,8,4,3800.98
20060720870,73, ,1,5,2,0,1993.24
20060720870,71, ,1,5,2,0,1993.24
20060730010,64, ,10,5,2,0,121221.25
20060730010,60, ,10,5,2,0,121221.25
20060730020,71, ,3,5,3,0,28324.64
20060730020,74, ,3,5,3,0,28324.64
20060730020,21, ,3,6,3,0,28324.64
20060730040,69, ,10,5,3,0,39887.5
20060730040,64, ,10,5,3,0,39887.5
20060730040,52, ,10,6,3,0,39887.5
20060730050,80, ,5,5,2,0,23803.72
20060730050,68, ,5,5,2,0,23803.72
20060730060,60, ,1,2,2,0,4707.32
20060730060,12,1,1,6,2,0,4707.32
20060730070,39, ,4,4,11,5,20431.26
20060730070,65, ,4,4,11,5,20431.26
20060730070,20,2,4,6,11,5,20431.26
20060730070,18,1,4,6,11,5,20431.26
20060730070,16,1,4,6,11,5,20431.26
20060730070,12,1,4,6,11,5,20431.26
20060730070,10,1,4, ,11,5,20431.26
20060730070,8,6,4, ,11,5,20431.26
20060730070,6, ,4, ,11,5,20431.26
20060730070,3, ,4, ,11,5,20431.26
20060730070,1, ,4, ,11,5,20431.26
20060730080,53, ,1,5,10,4,38544.59
20060730080,48, ,1,5,10,4,38544.59
20060730080,31, ,1,5,10,4,38544.59
20060730080,14, ,1,6,10,4,38544.59
20060730080,16, ,1,6,10,4,38544.59
20060730080,12,1,1,6,10,4,38544.59
20060730080,10,1,1, ,10,4,38544.59
20060730080,8,6,1, ,10,4,38544.59
20060730080,6, ,1, ,10,4,38544.59
20060730080,1, ,1, ,10,4,38544.59
20060730090,40, ,1,4,8,3,14586.66
20060730090,26, ,1,5,8,3,14586.66
20060730090,13, ,1,6,8,3,14586.66
20060730090,19, ,1,6,8,3,14586.66
20060730090,5, ,1, ,8,3,14586.66
20060730090,11, ,1, ,8,3,14586.66
20060730090,70, ,1,4,8,3,14586.66
20060730090,3, ,1, ,8,3,14586.66
20060730100,46, ,4,1,7,4,18435.01
20060730100,35, ,4,1,7,4,18435.01
20060730100,11,1,4, ,7,4,18435.01
20060730100,15,1,4,6,7,4,18435.01
20060730100,8,1,4, ,7,4,18435.01
20060730100,3, ,4, ,7,4,18435.01
20060730100,5,6,4, ,7,4,18435.01
20060730110,54, ,1,4,5,3,6454.51
20060730110,24, ,1,5,5,3,6454.51
20060730110,10,1,1, ,5,3,6454.51
20060730110,4, ,1, ,5,3,6454.51
20060730110,3, ,1, ,5,3,6454.51
20060730120,64, ,1,4,1,0,4097.35
20060730130,58, ,1,5,3,1,8116.04
20060730130,30, ,1,6,3,1,8116.04
20060730130,5, ,1, ,3,1,8116.04
20060730140,37, ,4,1,4,1,23390.29
20060730140,33, ,4,1,4,1,23390.29
20060730140,13, ,4,6,4,1,23390.29
20060730140,11,6,4, ,4,1,23390.29
20060730150,49, ,1,3,4,1,9389.4
20060730150,23, ,1,3,4,1,9389.4
20060730150,15, ,1,6,4,1,9389.4
20060730150,1, ,1, ,4,1,9389.4
20060730160,44, ,1,1,9,2,9473.09
20060730160,47, ,1,1,9,2,9473.09
20060730160,21, ,1,1,9,2,9473.09
20060730160,19, ,1,1,9,2,9473.09
20060730160,18, ,1,6,9,2,9473.09
20060730160,16, ,1,6,9,2,9473.09
20060730160,14, ,1,6,9,2,9473.09
20060730160,2, ,1, ,9,2,9473.09
20060730160,1, ,1, ,9,2,9473.09
20060730170,28, ,5,5,3,2,6605.75
20060730170,5, ,5, ,3,2,6605.75
20060730170,3, ,5, ,3,2,6605.75
20060730180,51, ,4,4,3,2,10747.42
20060730180,11,4,4, ,3,2,10747.42
20060730180,7,6,4, ,3,2,10747.42
20060730190,38, ,1,5,9,6,20620.32
20060730190,35, ,1,5,9,6,20620.32
20060730190,14, ,1,6,9,6,20620.32
20060730190,11,1,1, ,9,6,20620.32
20060730190,10,1,1, ,9,6,20620.32
20060730190,8,6,1, ,9,6,20620.32
20060730190,8,6,1, ,9,6,20620.32
20060730190,6,6,1, ,9,6,20620.32
20060730190,4, ,1, ,9,6,20620.32
20060730200,46, ,4,1,4,2,8370.62
20060730200,25, ,4,1,4,2,8370.62
20060730200,9,1,4, ,4,2,8370.62
20060730200,5, ,4, ,4,2,8370.62
20060730210,72, ,4,6,1,0,5489.79
20060730220,20, ,1,6,1,0,9164.6
20060730230,31, ,7,5,4,2,16465.48
20060730230,23, ,7,5,4,2,16465.48
20060730230,5,6,7, ,4,2,16465.48
20060730230,1, ,7, ,4,2,16465.48
20060730250,25, ,1,5,2,0,8700.86
20060730250,23, ,1,5,2,0,8700.86
20060730270,29, ,4,1,5,3,25963.17
20060730270,27, ,4,1,5,3,25963.17
20060730270,9,6,4, ,5,3,25963.17
20060730270,3, ,4, ,5,3,25963.17
20060730270,1, ,4, ,5,3,25963.17
20060730290,48, ,4,5,3,1,31032.47
20060730290,47, ,4,5,3,1,31032.47
20060730290,1, ,4, ,3,1,31032.47
20060730300,35, ,3,1,4,2,10787.8
20060730300,29, ,3,1,4,2,10787.8
20060730300,8,1,3, ,4,2,10787.8
20060730300,3, ,3, ,4,2,10787.8
20060730310,36, ,4,5,4,1,15385.16
20060730310,32, ,4,5,4,1,15385.16
20060730310,12,1,4,6,4,1,15385.16
20060730310,9,1,4, ,4,1,15385.16
20060730320,30, ,4,5,3,1,6563.39
20060730320,22, ,4,5,3,1,6563.39
20060730320,5,6,4, ,3,1,6563.39
20060730340,69, ,4,5,2,0,19952.28
20060730340,66, ,4,5,2,0,19952.28
20060730350,46, ,3,2,3,1,10893.62
20060730350,18,6,3,6,3,1,10893.62
20060730350,10,6,3, ,3,1,10893.62
20060730360,46, ,10,1,4,2,22374.59
20060730360,33, ,10,1,4,2,22374.59
20060730360,11,6,10, ,4,2,22374.59
20060730360,10,6,10, ,4,2,22374.59
20060730370,26, ,9,5,3,1,33522.82
20060730370,22, ,9,5,3,1,33522.82
20060730370,4, ,9, ,3,1,33522.82
20060730380,48, ,4,5,6,0,19997.7
20060730380,47, ,4,5,6,0,19997.7
20060730380,14,6,4,6,6,0,19997.7
20060730380,69, ,4,4,6,0,19997.7
20060730380,20, ,4,6,6,0,19997.7
20060730380,21, ,4,6,6,0,19997.7
20060730390,80, ,7,5,4,0,60855.12
20060730390,59, ,7,5,4,0,60855.12
20060730390,20,4,7,6,4,0,60855.12
20060730390,16,6,7,6,4,0,60855.12
20060730400,24, ,7,6,1,0,3226.24
20060730410,55, ,5,5,5,1,38300.6
20060730410,54, ,5,5,5,1,38300.6
20060730410,34, ,5,2,5,1,38300.6
20060730410,4, ,5, ,5,1,38300.6
20060730410,85, ,5,4,5,1,38300.6
20060730420,43, ,10,5,3,1,75683.76
20060730420,41, ,10,5,3,1,75683.76
20060730420,10,6,10, ,3,1,75683.76
20060730430,32, ,10,5,4,1,37857.95
20060730430,32, ,10,5,4,1,37857.95
20060730430,12,6,10,6,4,1,37857.95
20060730430,5,6,10, ,4,1,37857.95
20060730440,51, ,5,2,1,0,11448.15
20060730450,53, ,8,5,4,0,84688.88
20060730450,50, ,8,5,4,0,84688.88
20060730450,24, ,8,6,4,0,84688.88
20060730450,21,6,8,6,4,0,84688.88
20060730460,64, ,1,5,6,0,20730.65
20060730460,50, ,1,5,6,0,20730.65
20060730460,31, ,1,6,6,0,20730.65
20060730460,26,6,1,6,6,0,20730.65
20060730460,21,6,1,6,6,0,20730.65
20060730460,18, ,1,6,6,0,20730.65
20060730470,32, ,6,5,3,1,11029.72
20060730470,30, ,6,5,3,1,11029.72
20060730470,0, ,6, ,3,1,11029.72
20060730480,52, ,10,5,4,0,94811.96
20060730480,58, ,10,5,4,0,94811.96
20060730480,86, ,10,5,4,0,94811.96
20060730480,86, ,10,5,4,0,94811.96
20060730500,26, ,5,2,3,2,10566.02
20060730500,5,6,5, ,3,2,10566.02
20060730500,8,6,5, ,3,2,10566.02
20060730510,32, ,3,5,3,1,13281.54
20060730510,28, ,3,5,3,1,13281.54
20060730510,5,6,3, ,3,1,13281.54
20060730520,31, ,3,1,5,3,12804.17
20060730520,27, ,3,1,5,3,12804.17
20060730520,8,6,3, ,5,3,12804.17
20060730520,7,6,3, ,5,3,12804.17
20060730520,0, ,3, ,5,3,12804.17
20060730521,29, ,3,1,5,3,12622.66
20060730521,21, ,3,1,5,3,12622.66
20060730521,7,6,3, ,5,3,12622.66
20060730521,4, ,3, ,5,3,12622.66
20060730521,1, ,3, ,5,3,12622.66
20060730530,54, ,1,5,7,2,6964.68
20060730530,50, ,1,5,7,2,6964.68
20060730530,16, ,1,6,7,2,6964.68
20060730530,14, ,1,6,7,2,6964.68
20060730530,12,1,1,6,7,2,6964.68
20060730530,9,1,1, ,7,2,6964.68
20060730530,7,6,1, ,7,2,6964.68
20060730540,31, ,5,6,2,0,13932.32
20060730540,35, ,5,6,2,0,13932.32
20060730550,45, ,4,5,8,1,16095.95
20060730550,44, ,4,5,8,1,16095.95
20060730550,24, ,4,3,8,1,16095.95
20060730550,22, ,4,1,8,1,16095.95
20060730550,19, ,4,6,8,1,16095.95
20060730550,15,1,4,6,8,1,16095.95
20060730550,22, ,4,1,8,1,16095.95
20060730550,0, ,4, ,8,1,16095.95
20060730560,50, ,1,5,8,3,8412.51
20060730560,56, ,1,5,8,3,8412.51
20060730560,25, ,1,5,8,3,8412.51
20060730560,23, ,1,5,8,3,8412.51
20060730560,20, ,1,5,8,3,8412.51
20060730560,4, ,1, ,8,3,8412.51
20060730560,1, ,1, ,8,3,8412.51
20060730560,0, ,1, ,8,3,8412.51
20060730570,69, ,1,4,2,0,3417.82
20060730570,24, ,1,6,2,0,3417.82
20060730580,40, ,5,5,4,2,7119.5
20060730580,40, ,5,5,4,2,7119.5
20060730580,8,6,5, ,4,2,7119.5
20060730580,1, ,5, ,4,2,7119.5
20060730590,35, ,3,5,4,2,11217.3
20060730590,30, ,3,5,4,2,11217.3
20060730590,10,1,3, ,4,2,11217.3
20060730590,3, ,3, ,4,2,11217.3
20060730600,50, ,4,5,9,3,6589.62
20060730600,37, ,4,5,9,3,6589.62
20060730600,15,6,4,6,9,3,6589.62
20060730600,12,6,4,6,9,3,6589.62
20060730600,19, ,4,6,9,3,6589.62
20060730600,17, ,4,6,9,3,6589.62
20060730600,7,6,4, ,9,3,6589.62
20060730600,5, ,4, ,9,3,6589.62
20060730600,1, ,4, ,9,3,6589.62
20060730610,54, ,4,5,4,0,5717.55
20060730610,51, ,4,5,4,0,5717.55
20060730610,18, ,4,6,4,0,5717.55
20060730610,24, ,4,6,4,0,5717.55
20060730620,47, ,1,6,1,0,2710.53
20060730630,46, ,4,5,10,3,11550.46
20060730630,41, ,4,5,10,3,11550.46
20060730630,23, ,4,6,10,3,11550.46
20060730630,21, ,4,6,10,3,11550.46
20060730630,19, ,4,6,10,3,11550.46
20060730630,14, ,4,6,10,3,11550.46
20060730630,13,1,4,6,10,3,11550.46
20060730630,10,1,4, ,10,3,11550.46
20060730630,4, ,4, ,10,3,11550.46
20060730630,2, ,4, ,10,3,11550.46
20060730640,23, ,4,5,4,2,3688.97
20060730640,19, ,4,5,4,2,3688.97
20060730640,3, ,4, ,4,2,3688.97
20060730640,1, ,4, ,4,2,3688.97
20060730650,67, ,1,5,4,0,13394.0
20060730650,55, ,1,5,4,0,13394.0
20060730650,17, ,1,6,4,0,13394.0
20060730650,14,1,1,6,4,0,13394.0
20060730660,61, ,3,1,5,1,13867.34
20060730660,43, ,3,1,5,1,13867.34
20060730660,18,1,3,6,5,1,13867.34
20060730660,14,1,3,6,5,1,13867.34
20060730660,11,1,3, ,5,1,13867.34
20060730670,43, ,4,5,5,3,4733.53
20060730670,28, ,4,5,5,3,4733.53
20060730670,10,1,4, ,5,3,4733.53
20060730670,6,6,4, ,5,3,4733.53
20060730670,0, ,4, ,5,3,4733.53
20060730680,18,6,7,6,1,0,1623.2
20060730690,38, ,8,5,3,0,21414.25
20060730690,38, ,8,5,3,0,21414.25
20060730690,14,6,8,6,3,0,21414.25
20060730700,38, ,8,5,6,1,14719.75
20060730700,36, ,8,5,6,1,14719.75
20060730700,16,6,8,6,6,1,14719.75
20060730700,14,6,8,6,6,1,14719.75
20060730700,12,6,8,6,6,1,14719.75
20060730700,9,6,8, ,6,1,14719.75
20060730710,39, ,5,5,3,1,24630.41
20060730710,40, ,5,5,3,1,24630.41
20060730710,1, ,5, ,3,1,24630.41
20060730720,18, ,8,1,2,1,7584.21
20060730720,1, ,8, ,2,1,7584.21
20060730730,46, ,7,4,4,0,31455.89
20060730730,29,6,7,6,4,0,31455.89
20060730730,28, ,7,6,4,0,31455.89
20060730730,21,6,7,6,4,0,31455.89
20060730760,28, ,10,5,3,1,18147.6
20060730760,22, ,10,5,3,1,18147.6
20060730760,3, ,10, ,3,1,18147.6
20060730770,39, ,10,5,4,1,24196.85
20060730770,37, ,10,5,4,1,24196.85
20060730770,14,6,10,6,4,1,24196.85
20060730770,4, ,10, ,4,1,24196.85
20060730780,52, ,11,5,4,0,181361.82
20060730780,48, ,11,5,4,0,181361.82
20060730780,20,6,11,6,4,0,181361.82
20060730780,74, ,11,4,4,0,181361.82
20060730790,52, ,11,5,5,0,54269.54
20060730790,49, ,11,5,5,0,54269.54
20060730790,26, ,11,6,5,0,54269.54
20060730790,21,6,11,6,5,0,54269.54
20060730790,20,6,11,6,5,0,54269.54
20060730800,30, ,10,5,3,1,43796.28
20060730800,26, ,10,5,3,1,43796.28
20060730800,0, ,10, ,3,1,43796.28
20060730810,28, ,10,5,3,1,57195.38
20060730810,29, ,10,5,3,1,57195.38
20060730810,4, ,10, ,3,1,57195.38
20060730820,38,6,10,6,2,0,61941.97
20060730820,13,6,10,6,2,0,61941.97
20060730830,37, ,3,5,7,5,7244.95
20060730830,27, ,3,5,7,5,7244.95
20060730830,11,1,3, ,7,5,7244.95
20060730830,9,1,3, ,7,5,7244.95
20060730830,5,6,3, ,7,5,7244.95
20060730830,3, ,3, ,7,5,7244.95
20060730830,1, ,3, ,7,5,7244.95
20060730840,33, ,4,1,4,2,3577.63
20060730840,24, ,4,1,4,2,3577.63
20060730840,5,6,4, ,4,2,3577.63
20060730840,1, ,4, ,4,2,3577.63
20060730850,60, ,1,5,7,1,5105.05
20060730850,60, ,1,5,7,1,5105.05
20060730850,26, ,1,6,7,1,5105.05
20060730850,24, ,1,5,7,1,5105.05
20060730850,22, ,1,6,7,1,5105.05
20060730850,20, ,1,5,7,1,5105.05
20060730850,1, ,1, ,7,1,5105.05
20060730860,62, ,1,5,2,0,4169.94
20060730860,60, ,1,5,2,0,4169.94
20060730870,65, ,1,5,2,0,7287.3
20060730870,62, ,1,5,2,0,7287.3
20060730880,30, ,4,4,3,2,8563.17
20060730880,11,1,4, ,3,2,8563.17
20060730880,3, ,4, ,3,2,8563.17
20060730890,59, ,1,2,5,3,6552.34
20060730890,25, ,1,2,5,3,6552.34
20060730890,6,6,1, ,5,3,6552.34
20060730890,4, ,1, ,5,3,6552.34
20060730890,3, ,1, ,5,3,6552.34
20060730900,23, ,4,5,5,2,9467.03
20060730900,22, ,4,5,5,2,9467.03
20060730900,6,6,4, ,5,2,9467.03
20060730900,5, ,4, ,5,2,9467.03
20060730900,40, ,4,4,5,2,9467.03
20060730910,25, ,4,1,4,2,6363.8
20060730910,22, ,4,1,4,2,6363.8
20060730910,7,6,4, ,4,2,6363.8
20060730910,4, ,4, ,4,2,6363.8
20060730920,46, ,4,5,8,4,3920.9
20060730920,36, ,4,5,8,4,3920.9
20060730920,18,1,4,6,8,4,3920.9
20060730920,14,6,4,6,8,4,3920.9
20060730920,11,1,4, ,8,4,3920.9
20060730920,9,6,4, ,8,4,3920.9
20060730920,7,6,4, ,8,4,3920.9
20060730920,3, ,4, ,8,4,3920.9
20060740010,45, ,4,5,4,0,18671.9
20060740010,39, ,4,5,4,0,18671.9
20060740010,25, ,4,6,4,0,18671.9
20060740010,20, ,4,6,4,0,18671.9
20060740020,29, ,10,5,3,1,55074.39
20060740020,34, ,10,5,3,1,55074.39
20060740020,2, ,10, ,3,1,55074.39
20060740030,52, ,6,1,5,1,7371.53
20060740030,32, ,6,1,5,1,7371.53
20060740030,16,6,6,6,5,1,7371.53
20060740030,11,6,6, ,5,1,7371.53
20060740030,17,6,6,6,5,1,7371.53
20060740040,28, ,1,5,5,3,11725.45
20060740040,24, ,1,5,5,3,11725.45
20060740040,6,6,1, ,5,3,11725.45
20060740040,5,6,1, ,5,3,11725.45
20060740040,3, ,1, ,5,3,11725.45
20060740050,28, ,4,1,5,3,3891.67
20060740050,23, ,4,1,5,3,3891.67
20060740050,6,6,4, ,5,3,3891.67
20060740050,2, ,4, ,5,3,3891.67
20060740050,0, ,4, ,5,3,3891.67
20060740060,42, ,4,5,5,2,7929.53
20060740060,38, ,4,5,5,2,7929.53
20060740060,16, ,4,6,5,2,7929.53
20060740060,9,1,4, ,5,2,7929.53
20060740060,5, ,4, ,5,2,7929.53
20060740070,23, ,7,6,1,0,11644.71
20060740080,38, ,4,1,5,3,5043.52
20060740080,37, ,4,1,5,3,5043.52
20060740080,11, ,4, ,5,3,5043.52
20060740080,10, ,4, ,5,3,5043.52
20060740080,8, ,4, ,5,3,5043.52
20060740100,38, ,5,5,4,1,8776.42
20060740100,35, ,5,5,4,1,8776.42
20060740100,12,6,5,6,4,1,8776.42
20060740100,1, ,5, ,4,1,8776.42
20060740110,56, ,6,5,3,0,51362.89
20060740110,47, ,6,5,3,0,51362.89
20060740110,19,6,6,6,3,0,51362.89
20060740120,60, ,4,5,11,2,50107.62
20060740120,49, ,4,5,11,2,50107.62
20060740120,28,6,4,5,11,2,50107.62
20060740120,25,6,4,6,11,2,50107.62
20060740120,24,6,4,6,11,2,50107.62
20060740120,21,6,4,6,11,2,50107.62
20060740120,18,6,4,5,11,2,50107.62
20060740120,25, ,4,5,11,2,50107.62
20060740120,16,6,4,5,11,2,50107.62
20060740120,5,6,4, ,11,2,50107.62
20060740120,3, ,4, ,11,2,50107.62
20060740130,42, ,3,1,4,2,12149.82
20060740130,27, ,3,1,4,2,12149.82
20060740130,6,6,3, ,4,2,12149.82
20060740130,5,6,3, ,4,2,12149.82
20060740140,26, ,1,5,5,2,10318.93
20060740140,22, ,1,5,5,2,10318.93
20060740140,29, ,1,2,5,2,10318.93
20060740140,3, ,1, ,5,2,10318.93
20060740140,1, ,1, ,5,2,10318.93
20060740150,42, ,5,5,4,0,15361.58
20060740150,43, ,5,5,4,0,15361.58
20060740150,21,4,5,6,4,0,15361.58
20060740150,18, ,5,6,4,0,15361.58
20060740160,80, ,1,4,1,0,1241.11
20060740170,31, ,3,5,4,2,17546.4
20060740170,29, ,3,5,4,2,17546.4
20060740170,9,6,3, ,4,2,17546.4
20060740170,2, ,3, ,4,2,17546.4
20060740180,55, ,4,1,5,0,8190.65
20060740180,46, ,4,1,5,0,8190.65
20060740180,20, ,4,6,5,0,8190.65
20060740180,18, ,4,6,5,0,8190.65
20060740180,12,1,4,6,5,0,8190.65
20060740190,18, ,5,1,4,2,7069.56
20060740190,12,1,5,6,4,2,7069.56
20060740190,8,6,5, ,4,2,7069.56
20060740190,0, ,5, ,4,2,7069.56
20060740200,25, ,8,5,10,4,33371.45
20060740200,30, ,8,5,10,4,33371.45
20060740200,28, ,8,5,10,4,33371.45
20060740200,22, ,8,5,10,4,33371.45
20060740200,20, ,8,5,10,4,33371.45
20060740200,17,6,8,6,10,4,33371.45
20060740200,4, ,8, ,10,4,33371.45
20060740200,2, ,8, ,10,4,33371.45
20060740200,0, ,8, ,10,4,33371.45
20060740200,0, ,8, ,10,4,33371.45
20060740210,27, ,4,4,4,3,3852.36
20060740210,10,1,4, ,4,3,3852.36
20060740210,8,6,4, ,4,3,3852.36
20060740210,5, ,4, ,4,3,3852.36
20060740220,60, ,1,4,3,1,5631.87
20060740220,24, ,1,4,3,1,5631.87
20060740220,9,6,1, ,3,1,5631.87
20060740230,43, ,1,4,5,1,6877.97
20060740230,25, ,1,6,5,1,6877.97
20060740230,13,6,1,6,5,1,6877.97
20060740230,12,1,1,6,5,1,6877.97
20060740230,9,6,1, ,5,1,6877.97
20060740240,26, ,5,1,3,1,8282.42
20060740240,22, ,5,1,3,1,8282.42
20060740240,5, ,5, ,3,1,8282.42
20060740260,38, ,4,1,4,0,5206.37
20060740260,36, ,4,1,4,0,5206.37
20060740260,15, ,4,6,4,0,5206.37
20060740260,12, ,4,6,4,0,5206.37
20060740270,53, ,1,4,2,0,1547.1
20060740270,14, ,1,6,2,0,1547.1
20060740280,47, ,1,5,8,2,8974.59
20060740280,42, ,1,5,8,2,8974.59
20060740280,21, ,1,5,8,2,8974.59
20060740280,20, ,1,5,8,2,8974.59
20060740280,16,1,1,6,8,2,8974.59
20060740280,14,1,1,6,8,2,8974.59
20060740280,11, ,1, ,8,2,8974.59
20060740280,0, ,1, ,8,2,8974.59
20060740290,28, ,1,1,3,1,2833.06
20060740290,19, ,1,1,3,1,2833.06
20060740290,0, ,1, ,3,1,2833.06
20060740300,97, ,1,4,1,0,1202.8
20060740310,45, ,3,5,5,1,7406.31
20060740310,39, ,3,5,5,1,7406.31
20060740310,21, ,3,5,5,1,7406.31
20060740310,19, ,3,5,5,1,7406.31
20060740310,2, ,3, ,5,1,7406.31
20060740320,47, ,4,5,5,1,8689.73
20060740320,44, ,4,5,5,1,8689.73
20060740320,22, ,4,1,5,1,8689.73
20060740320,28, ,4,1,5,1,8689.73
20060740320,4, ,4, ,5,1,8689.73
20060740330,38, ,4,5,4,1,19381.71
20060740330,33, ,4,5,4,1,19381.71
20060740330,17,6,4,6,4,1,19381.71
20060740330,9,6,4, ,4,1,19381.71
20060740340,86, ,4,4,1,0,12219.45
20060740350,34, ,3,5,5,2,7710.29
20060740350,32, ,3,5,5,2,7710.29
20060740350,13,1,3,6,5,2,7710.29
20060740350,8,6,3, ,5,2,7710.29
20060740350,3, ,3, ,5,2,7710.29
20060740370,41, ,5,6,2,0,14800.06
20060740370,18, ,5,6,2,0,14800.06
20060740380,33, ,3,6,1,0,9319.91
20060740390,27, ,3,1,6,4,7748.05
20060740390,26, ,3,1,6,4,7748.05
20060740390,6, ,3, ,6,4,7748.05
20060740390,4, ,3, ,6,4,7748.05
20060740390,2, ,3, ,6,4,7748.05
20060740390,0, ,3, ,6,4,7748.05
20060740400,43, ,5,2,7,2,25053.92
20060740400,76, ,5,4,7,2,25053.92
20060740400,26, ,5,6,7,2,25053.92
20060740400,22, ,5,6,7,2,25053.92
20060740400,21, ,5,6,7,2,25053.92
20060740400,6,6,5, ,7,2,25053.92
20060740400,4, ,5, ,7,2,25053.92
20060740420,39, ,7,1,4,0,51509.04
20060740420,45, ,7,1,4,0,51509.04
20060740420,21,4,7,6,4,0,51509.04
20060740420,16,6,7,6,4,0,51509.04
20060740430,72, ,5,1,2,0,14357.87
20060740430,61, ,5,1,2,0,14357.87
20060740440,38, ,10,5,5,3,81236.1
20060740440,34, ,10,5,5,3,81236.1
20060740440,7,6,10, ,5,3,81236.1
20060740440,6,6,10, ,5,3,81236.1
20060740440,4, ,10, ,5,3,81236.1
20060740450,42, ,9,5,5,2,46796.24
20060740450,40, ,9,5,5,2,46796.24
20060740450,12,6,9,6,5,2,46796.24
20060740450,7,6,9, ,5,2,46796.24
20060740450,6,6,9, ,5,2,46796.24
20060740460,42, ,4,1,7,5,11751.11
20060740460,36, ,4,1,7,5,11751.11
20060740460,11,1,4, ,7,5,11751.11
20060740460,10,1,4, ,7,5,11751.11
20060740460,7,6,4, ,7,5,11751.11
20060740460,6,6,4, ,7,5,11751.11
20060740460,6,6,4, ,7,5,11751.11
20060740470,62, ,4,4,3,1,7991.08
20060740470,18, ,4,6,3,1,7991.08
20060740470,8,1,4, ,3,1,7991.08
20060740480,26, ,3,5,4,2,6838.65
20060740480,26, ,3,5,4,2,6838.65
20060740480,6,6,3, ,4,2,6838.65
20060740480,3, ,3, ,4,2,6838.65
20060740490,80, ,1,4,3,0,4681.07
20060740490,35, ,1,6,3,0,4681.07
20060740490,32, ,1,6,3,0,4681.07
20060740500,38, ,5,5,5,3,11011.57
20060740500,31, ,5,5,5,3,11011.57
20060740500,8,6,5, ,5,3,11011.57
20060740500,4, ,5, ,5,3,11011.57
20060740500,3, ,5, ,5,3,11011.57
20060740510,54, ,1,5,4,1,14612.9
20060740510,49, ,1,5,4,1,14612.9
20060740510,16,1,1,6,4,1,14612.9
20060740510,5,6,1, ,4,1,14612.9
20060740520,36, ,4,5,7,2,9910.63
20060740520,46, ,4,5,7,2,9910.63
20060740520,23, ,4,5,7,2,9910.63
20060740520,22, ,4,5,7,2,9910.63
20060740520,4, ,4, ,7,2,9910.63
20060740520,1, ,4, ,7,2,9910.63
20060740520,19, ,4,6,7,2,9910.63
20060740530,80, ,1,5,2,0,4713.9
